irradiation date,cell line,radiation type,sample_id,dose,position,image_nr,nuclei,micronuclei
16MAR2022,A549,proton,3,7.98,1,5,2,0
16MAR2022,A549,proton,3,7.98,1,5,2,0
16MAR2022,A549,proton,3,7.98,1,5,3,0
16MAR2022,A549,proton,3,7.98,1,5,1,0
16MAR2022,A549,proton,3,7.98,1,5,3,0
16MAR2022,A549,proton,3,7.98,1,5,1,0
16MAR2022,A549,proton,3,7.98,1,5,1,0
16MAR2022,A549,proton,3,7.98,1,5,1,0
16MAR2022,A549,proton,3,7.98,1,5,1,0
16MAR2022,A549,proton,3,7.98,1,5,2,0
16MAR2022,A549,proton,3,7.98,1,5,1,0
16MAR2022,A549,proton,3,7.98,1,5,1,0
16MAR2022,A549,proton,3,7.98,1,5,1,1
16MAR2022,A549,proton,3,7.98,1,5,2,0
16MAR2022,A549,proton,3,7.98,1,5,2,0
16MAR2022,A549,proton,3,7.98,1,4,0,0
16MAR2022,A549,proton,3,7.98,1,4,1,1
16MAR2022,A549,proton,3,7.98,1,4,1,2
16MAR2022,A549,proton,3,7.98,1,4,1,0
16MAR2022,A549,proton,3,7.98,1,4,1,0
16MAR2022,A549,proton,3,7.98,1,4,1,0
16MAR2022,A549,proton,3,7.98,1,4,1,0
16MAR2022,A549,proton,3,7.98,1,4,1,0
16MAR2022,A549,proton,3,7.98,1,4,1,1
16MAR2022,A549,proton,3,7.98,1,4,2,1
16MAR2022,A549,proton,3,7.98,1,4,2,0
16MAR2022,A549,proton,3,7.98,1,4,2,0
16MAR2022,A549,proton,3,7.98,1,4,1,0
16MAR2022,A549,proton,3,7.98,1,4,2,0
16MAR2022,A549,proton,3,7.98,1,4,3,0
16MAR2022,A549,proton,3,7.98,1,4,2,0
16MAR2022,A549,proton,3,7.98,1,10,1,0
16MAR2022,A549,proton,3,7.98,1,11,0,0
16MAR2022,A549,proton,3,7.98,1,8,0,0
16MAR2022,A549,proton,3,7.98,1,8,1,0
16MAR2022,A549,proton,3,7.98,1,8,0,0
16MAR2022,A549,proton,3,7.98,1,8,1,0
16MAR2022,A549,proton,3,7.98,1,9,1,0
16MAR2022,A549,proton,3,7.98,1,9,0,0
16MAR2022,A549,proton,3,7.98,1,9,1,0
16MAR2022,A549,proton,3,7.98,1,9,1,0
16MAR2022,A549,proton,3,7.98,1,9,1,0
16MAR2022,A549,proton,3,7.98,1,2,1,1
16MAR2022,A549,proton,3,7.98,1,2,2,0
16MAR2022,A549,proton,3,7.98,1,2,1,0
16MAR2022,A549,proton,3,7.98,1,2,1,0
16MAR2022,A549,proton,3,7.98,1,2,2,0
16MAR2022,A549,proton,3,7.98,1,2,1,0
16MAR2022,A549,proton,3,7.98,1,2,2,0
16MAR2022,A549,proton,3,7.98,1,2,1,0
16MAR2022,A549,proton,3,7.98,1,2,0,0
16MAR2022,A549,proton,3,7.98,1,2,2,0
16MAR2022,A549,proton,3,7.98,1,3,1,0
16MAR2022,A549,proton,3,7.98,1,3,1,0
16MAR2022,A549,proton,3,7.98,1,3,1,0
16MAR2022,A549,proton,3,7.98,1,3,1,0
16MAR2022,A549,proton,3,7.98,1,3,1,0
16MAR2022,A549,proton,3,7.98,1,3,2,0
16MAR2022,A549,proton,3,7.98,1,3,1,0
16MAR2022,A549,proton,3,7.98,1,3,2,0
16MAR2022,A549,proton,3,7.98,1,3,2,0
16MAR2022,A549,proton,3,7.98,1,3,2,0
16MAR2022,A549,proton,3,7.98,1,3,1,0
16MAR2022,A549,proton,3,7.98,1,3,3,0
16MAR2022,A549,proton,3,7.98,1,3,1,0
16MAR2022,A549,proton,3,7.98,1,6,0,0
16MAR2022,A549,proton,3,7.98,1,6,0,0
16MAR2022,A549,proton,3,7.98,1,6,1,0
16MAR2022,A549,proton,3,7.98,1,6,1,0
16MAR2022,A549,proton,3,7.98,1,6,0,0
16MAR2022,A549,proton,3,7.98,1,6,0,0
16MAR2022,A549,proton,3,7.98,1,6,0,0
16MAR2022,A549,proton,3,7.98,1,6,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,2,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,7,0,0
16MAR2022,A549,proton,3,7.98,1,1,0,2
16MAR2022,A549,proton,3,7.98,1,1,0,0
16MAR2022,A549,proton,3,7.98,1,1,1,1
16MAR2022,A549,proton,3,7.98,1,1,1,2
16MAR2022,A549,proton,3,7.98,1,1,1,0
16MAR2022,A549,proton,3,7.98,1,1,0,0
16MAR2022,A549,proton,3,7.90,5,16,1,0
16MAR2022,A549,proton,3,7.90,5,16,1,0
16MAR2022,A549,proton,3,7.90,5,5,2,0
16MAR2022,A549,proton,3,7.90,5,4,1,5
16MAR2022,A549,proton,3,7.90,5,4,1,3
16MAR2022,A549,proton,3,7.90,5,4,2,2
16MAR2022,A549,proton,3,7.90,5,10,1,0
16MAR2022,A549,proton,3,7.90,5,10,1,0
16MAR2022,A549,proton,3,7.90,5,10,1,0
16MAR2022,A549,proton,3,7.90,5,10,1,0
16MAR2022,A549,proton,3,7.90,5,11,0,0
16MAR2022,A549,proton,3,7.90,5,11,0,0
16MAR2022,A549,proton,3,7.90,5,11,0,0
16MAR2022,A549,proton,3,7.90,5,11,2,0
16MAR2022,A549,proton,3,7.90,5,11,0,0
16MAR2022,A549,proton,3,7.90,5,11,0,0
16MAR2022,A549,proton,3,7.90,5,11,0,0
16MAR2022,A549,proton,3,7.90,5,8,1,0
16MAR2022,A549,proton,3,7.90,5,8,1,0
16MAR2022,A549,proton,3,7.90,5,8,2,0
16MAR2022,A549,proton,3,7.90,5,8,2,0
16MAR2022,A549,proton,3,7.90,5,8,1,0
16MAR2022,A549,proton,3,7.90,5,8,1,0
16MAR2022,A549,proton,3,7.90,5,8,2,1
16MAR2022,A549,proton,3,7.90,5,8,1,0
16MAR2022,A549,proton,3,7.90,5,8,1,1
16MAR2022,A549,proton,3,7.90,5,8,0,0
16MAR2022,A549,proton,3,7.90,5,9,2,0
16MAR2022,A549,proton,3,7.90,5,9,2,0
16MAR2022,A549,proton,3,7.90,5,9,1,0
16MAR2022,A549,proton,3,7.90,5,2,1,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,0,0
16MAR2022,A549,proton,3,7.90,5,3,1,1
16MAR2022,A549,proton,3,7.90,5,6,0,0
16MAR2022,A549,proton,3,7.90,5,6,0,0
16MAR2022,A549,proton,3,7.90,5,6,0,0
16MAR2022,A549,proton,3,7.90,5,6,0,0
16MAR2022,A549,proton,3,7.90,5,6,0,0
16MAR2022,A549,proton,3,7.90,5,6,0,0
16MAR2022,A549,proton,3,7.90,5,6,0,0
16MAR2022,A549,proton,3,7.90,5,6,1,0
16MAR2022,A549,proton,3,7.90,5,6,1,1
16MAR2022,A549,proton,3,7.90,5,7,1,1
16MAR2022,A549,proton,3,7.90,5,7,1,0
16MAR2022,A549,proton,3,7.90,5,7,1,0
16MAR2022,A549,proton,3,7.90,5,14,0,0
16MAR2022,A549,proton,3,7.90,5,15,6,3
16MAR2022,A549,proton,3,7.90,5,15,5,1
16MAR2022,A549,proton,3,7.90,5,15,3,2
16MAR2022,A549,proton,3,7.90,5,15,7,1
16MAR2022,A549,proton,3,7.90,5,15,5,1
16MAR2022,A549,proton,3,7.90,5,15,5,1
16MAR2022,A549,proton,3,7.90,5,15,4,0
16MAR2022,A549,proton,3,7.90,5,15,3,0
16MAR2022,A549,proton,3,7.90,5,15,8,1
16MAR2022,A549,proton,3,7.90,5,15,3,0
16MAR2022,A549,proton,3,7.90,5,15,4,6
16MAR2022,A549,proton,3,7.90,5,15,3,1
16MAR2022,A549,proton,3,7.90,5,15,4,4
16MAR2022,A549,proton,3,7.90,5,15,5,0
16MAR2022,A549,proton,3,7.90,5,15,4,0
16MAR2022,A549,proton,3,7.90,5,15,5,1
16MAR2022,A549,proton,3,7.90,5,15,8,0
16MAR2022,A549,proton,3,7.90,5,15,7,1
16MAR2022,A549,proton,3,7.90,5,1,2,0
16MAR2022,A549,proton,3,7.90,5,13,0,0
16MAR2022,A549,proton,3,7.90,5,13,0,0
16MAR2022,A549,proton,3,7.90,5,13,0,0
16MAR2022,A549,proton,3,7.90,5,13,1,0
16MAR2022,A549,proton,3,7.90,5,13,0,0
16MAR2022,A549,proton,3,7.90,5,13,0,0
16MAR2022,A549,proton,3,7.90,5,13,0,0
16MAR2022,A549,proton,3,7.90,5,12,0,0
16MAR2022,A549,proton,3,7.90,5,12,0,0
16MAR2022,A549,proton,3,7.90,5,12,1,0
16MAR2022,A549,proton,3,7.90,5,12,1,0
16MAR2022,A549,proton,3,7.90,5,12,1,0
16MAR2022,A549,proton,2,10.42,1,17,2,0
16MAR2022,A549,proton,2,10.42,1,16,2,0
16MAR2022,A549,proton,2,10.42,1,16,1,0
16MAR2022,A549,proton,2,10.42,1,16,1,1
16MAR2022,A549,proton,2,10.42,1,5,1,1
16MAR2022,A549,proton,2,10.42,1,5,2,0
16MAR2022,A549,proton,2,10.42,1,5,2,0
16MAR2022,A549,proton,2,10.42,1,5,1,0
16MAR2022,A549,proton,2,10.42,1,5,1,1
16MAR2022,A549,proton,2,10.42,1,5,1,1
16MAR2022,A549,proton,2,10.42,1,5,1,0
16MAR2022,A549,proton,2,10.42,1,5,1,0
16MAR2022,A549,proton,2,10.42,1,5,1,0
16MAR2022,A549,proton,2,10.42,1,4,1,0
16MAR2022,A549,proton,2,10.42,1,4,1,0
16MAR2022,A549,proton,2,10.42,1,4,2,1
16MAR2022,A549,proton,2,10.42,1,10,2,0
16MAR2022,A549,proton,2,10.42,1,11,1,0
16MAR2022,A549,proton,2,10.42,1,11,1,0
16MAR2022,A549,proton,2,10.42,1,11,1,1
16MAR2022,A549,proton,2,10.42,1,11,2,0
16MAR2022,A549,proton,2,10.42,1,11,1,0
16MAR2022,A549,proton,2,10.42,1,8,0,3
16MAR2022,A549,proton,2,10.42,1,8,2,0
16MAR2022,A549,proton,2,10.42,1,8,2,0
16MAR2022,A549,proton,2,10.42,1,9,1,0
16MAR2022,A549,proton,2,10.42,1,9,1,0
16MAR2022,A549,proton,2,10.42,1,9,1,0
16MAR2022,A549,proton,2,10.42,1,9,1,0
16MAR2022,A549,proton,2,10.42,1,9,0,0
16MAR2022,A549,proton,2,10.42,1,9,2,0
16MAR2022,A549,proton,2,10.42,1,9,2,1
16MAR2022,A549,proton,2,10.42,1,2,1,0
16MAR2022,A549,proton,2,10.42,1,3,1,0
16MAR2022,A549,proton,2,10.42,1,6,1,0
16MAR2022,A549,proton,2,10.42,1,6,1,2
16MAR2022,A549,proton,2,10.42,1,6,0,2
16MAR2022,A549,proton,2,10.42,1,6,1,0
16MAR2022,A549,proton,2,10.42,1,6,1,1
16MAR2022,A549,proton,2,10.42,1,6,1,1
16MAR2022,A549,proton,2,10.42,1,7,1,0
16MAR2022,A549,proton,2,10.42,1,7,1,0
16MAR2022,A549,proton,2,10.42,1,7,2,0
16MAR2022,A549,proton,2,10.42,1,7,2,0
16MAR2022,A549,proton,2,10.42,1,7,1,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,1,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,14,0,0
16MAR2022,A549,proton,2,10.42,1,15,1,0
16MAR2022,A549,proton,2,10.42,1,1,2,0
16MAR2022,A549,proton,2,10.42,1,13,1,0
16MAR2022,A549,proton,2,10.42,1,12,1,0
16MAR2022,A549,proton,2,10.42,1,12,2,1
16MAR2022,A549,proton,1,0,NA,5,3,1
16MAR2022,A549,proton,1,0,NA,5,0,0
16MAR2022,A549,proton,1,0,NA,5,2,0
16MAR2022,A549,proton,1,0,NA,4,3,0
16MAR2022,A549,proton,1,0,NA,4,3,0
16MAR2022,A549,proton,1,0,NA,4,1,0
16MAR2022,A549,proton,1,0,NA,4,2,0
16MAR2022,A549,proton,1,0,NA,4,2,0
16MAR2022,A549,proton,1,0,NA,10,0,0
16MAR2022,A549,proton,1,0,NA,10,2,0
16MAR2022,A549,proton,1,0,NA,10,0,0
16MAR2022,A549,proton,1,0,NA,11,1,0
16MAR2022,A549,proton,1,0,NA,11,1,1
16MAR2022,A549,proton,1,0,NA,11,0,0
16MAR2022,A549,proton,1,0,NA,11,1,0
16MAR2022,A549,proton,1,0,NA,11,1,0
16MAR2022,A549,proton,1,0,NA,11,2,0
16MAR2022,A549,proton,1,0,NA,8,2,0
16MAR2022,A549,proton,1,0,NA,9,0,2
16MAR2022,A549,proton,1,0,NA,9,1,0
16MAR2022,A549,proton,1,0,NA,2,3,0
16MAR2022,A549,proton,1,0,NA,2,0,0
16MAR2022,A549,proton,1,0,NA,2,3,0
16MAR2022,A549,proton,1,0,NA,2,2,1
16MAR2022,A549,proton,1,0,NA,3,2,0
16MAR2022,A549,proton,1,0,NA,3,8,0
16MAR2022,A549,proton,1,0,NA,6,2,0
16MAR2022,A549,proton,1,0,NA,6,2,0
