irradiation date,cell line,radiation type,sample_id,dose,position,image_nr,nuclei,micronuclei
16MAR2022,A549,proton,1,0,NA,6,2,0
16MAR2022,A549,proton,1,0,NA,6,2,0
16MAR2022,A549,proton,1,0,NA,6,2,0
16MAR2022,A549,proton,1,0,NA,6,3,0
16MAR2022,A549,proton,1,0,NA,6,3,0
16MAR2022,A549,proton,1,0,NA,7,2,0
16MAR2022,A549,proton,1,0,NA,14,1,4
16MAR2022,A549,proton,1,0,NA,14,5,1
16MAR2022,A549,proton,1,0,NA,14,3,1
16MAR2022,A549,proton,1,0,NA,14,3,0
16MAR2022,A549,proton,1,0,NA,14,1,0
16MAR2022,A549,proton,1,0,NA,14,2,0
16MAR2022,A549,proton,1,0,NA,1,4,1
16MAR2022,A549,proton,1,0,NA,1,2,0
16MAR2022,A549,proton,1,0,NA,1,1,0
16MAR2022,A549,proton,1,0,NA,1,1,0
16MAR2022,A549,proton,1,0,NA,1,1,0
16MAR2022,A549,proton,1,0,NA,13,2,1
16MAR2022,A549,proton,1,0,NA,13,4,1
16MAR2022,A549,proton,1,0,NA,13,5,1
16MAR2022,A549,proton,1,0,NA,13,2,0
16MAR2022,A549,proton,1,0,NA,13,4,0
16MAR2022,A549,proton,1,0,NA,13,2,0
16MAR2022,A549,proton,1,0,NA,13,9,3
16MAR2022,A549,proton,1,0,NA,13,2,0
16MAR2022,A549,proton,1,0,NA,13,8,2
16MAR2022,A549,proton,1,0,NA,13,7,0
16MAR2022,A549,proton,1,0,NA,13,5,0
16MAR2022,A549,proton,1,0,NA,13,3,0
16MAR2022,A549,proton,1,0,NA,13,2,0
16MAR2022,A549,proton,1,0,NA,12,2,0
16MAR2022,A549,proton,1,0,NA,12,2,0
16MAR2022,A549,proton,1,0,NA,12,2,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,0,0
16MAR2022,A549,proton,1,8.09,5,5,2,0
16MAR2022,A549,proton,1,8.09,5,4,3,0
16MAR2022,A549,proton,1,8.09,5,10,2,0
16MAR2022,A549,proton,1,8.09,5,10,1,0
16MAR2022,A549,proton,1,8.09,5,11,1,0
16MAR2022,A549,proton,1,8.09,5,11,1,0
16MAR2022,A549,proton,1,8.09,5,11,1,0
16MAR2022,A549,proton,1,8.09,5,11,2,0
16MAR2022,A549,proton,1,8.09,5,11,2,0
16MAR2022,A549,proton,1,8.09,5,11,2,0
16MAR2022,A549,proton,1,8.09,5,8,2,0
16MAR2022,A549,proton,1,8.09,5,9,1,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,1,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,2,0,0
16MAR2022,A549,proton,1,8.09,5,3,0,0
16MAR2022,A549,proton,1,8.09,5,3,0,0
16MAR2022,A549,proton,1,8.09,5,6,2,0
16MAR2022,A549,proton,1,8.09,5,7,1,0
16MAR2022,A549,proton,1,8.09,5,14,1,0
16MAR2022,A549,proton,1,8.09,5,14,1,0
16MAR2022,A549,proton,1,8.09,5,14,2,0
16MAR2022,A549,proton,1,8.09,5,14,2,0
16MAR2022,A549,proton,1,8.09,5,15,1,3
16MAR2022,A549,proton,1,8.09,5,15,1,1
16MAR2022,A549,proton,1,8.09,5,15,3,0
16MAR2022,A549,proton,1,8.09,5,1,1,0
16MAR2022,A549,proton,1,8.09,5,13,1,0
16MAR2022,A549,proton,1,8.09,5,13,1,0
16MAR2022,A549,proton,1,8.09,5,12,2,0
16MAR2022,A549,proton,1,8.56,1,5,1,0
16MAR2022,A549,proton,1,8.56,1,5,2,0
16MAR2022,A549,proton,1,8.56,1,5,2,1
16MAR2022,A549,proton,1,8.56,1,10,1,0
16MAR2022,A549,proton,1,8.56,1,10,0,0
16MAR2022,A549,proton,1,8.56,1,10,0,0
16MAR2022,A549,proton,1,8.56,1,10,1,0
16MAR2022,A549,proton,1,8.56,1,10,0,0
16MAR2022,A549,proton,1,8.56,1,11,1,0
16MAR2022,A549,proton,1,8.56,1,11,1,0
16MAR2022,A549,proton,1,8.56,1,11,2,0
16MAR2022,A549,proton,1,8.56,1,11,1,0
16MAR2022,A549,proton,1,8.56,1,11,1,0
16MAR2022,A549,proton,1,8.56,1,11,2,0
16MAR2022,A549,proton,1,8.56,1,11,0,5
16MAR2022,A549,proton,1,8.56,1,11,1,0
16MAR2022,A549,proton,1,8.56,1,11,1,0
16MAR2022,A549,proton,1,8.56,1,8,0,0
16MAR2022,A549,proton,1,8.56,1,8,0,0
16MAR2022,A549,proton,1,8.56,1,8,1,0
16MAR2022,A549,proton,1,8.56,1,8,1,0
16MAR2022,A549,proton,1,8.56,1,8,1,0
16MAR2022,A549,proton,1,8.56,1,8,0,0
16MAR2022,A549,proton,1,8.56,1,8,0,0
16MAR2022,A549,proton,1,8.56,1,8,1,0
16MAR2022,A549,proton,1,8.56,1,9,1,0
16MAR2022,A549,proton,1,8.56,1,9,2,0
16MAR2022,A549,proton,1,8.56,1,9,4,0
16MAR2022,A549,proton,1,8.56,1,2,2,0
16MAR2022,A549,proton,1,8.56,1,3,1,0
16MAR2022,A549,proton,1,8.56,1,3,0,0
16MAR2022,A549,proton,1,8.56,1,3,1,0
16MAR2022,A549,proton,1,8.56,1,3,0,0
16MAR2022,A549,proton,1,8.56,1,3,2,0
16MAR2022,A549,proton,1,8.56,1,3,0,0
16MAR2022,A549,proton,1,8.56,1,3,2,0
16MAR2022,A549,proton,1,8.56,1,3,3,0
16MAR2022,A549,proton,1,8.56,1,6,1,0
16MAR2022,A549,proton,1,8.56,1,6,0,0
16MAR2022,A549,proton,1,8.56,1,6,1,0
16MAR2022,A549,proton,1,8.56,1,6,2,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,7,0,0
16MAR2022,A549,proton,1,8.56,1,14,1,1
16MAR2022,A549,proton,1,8.56,1,14,1,1
16MAR2022,A549,proton,1,8.56,1,15,1,0
16MAR2022,A549,proton,1,8.56,1,15,1,0
16MAR2022,A549,proton,1,8.56,1,15,2,0
16MAR2022,A549,proton,1,8.56,1,1,2,0
16MAR2022,A549,proton,1,8.56,1,1,1,0
16MAR2022,A549,proton,1,8.56,1,1,1,0
16MAR2022,A549,proton,1,8.56,1,1,2,0
16MAR2022,A549,proton,1,8.56,1,1,1,1
16MAR2022,A549,proton,1,8.56,1,13,1,2
16MAR2022,A549,proton,1,8.56,1,13,1,1
16MAR2022,A549,proton,1,8.56,1,13,2,0
16MAR2022,A549,proton,1,8.56,1,13,2,0
16MAR2022,A549,proton,1,8.56,1,13,1,0
16MAR2022,A549,proton,1,8.56,1,12,1,0
16MAR2022,A549,proton,1,8.56,1,12,2,0
16MAR2022,A549,proton,1,8.56,1,12,1,0
16MAR2022,A549,proton,1,8.56,1,12,1,3
16MAR2022,A549,proton,1,8.56,1,12,1,0
16MAR2022,A549,proton,2,0,NA,5,1,1
16MAR2022,A549,proton,2,0,NA,5,2,0
16MAR2022,A549,proton,2,0,NA,5,1,1
16MAR2022,A549,proton,2,0,NA,5,1,1
16MAR2022,A549,proton,2,0,NA,5,1,0
16MAR2022,A549,proton,2,0,NA,5,4,1
16MAR2022,A549,proton,2,0,NA,5,2,0
16MAR2022,A549,proton,2,0,NA,5,1,0
16MAR2022,A549,proton,2,0,NA,5,2,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,4,1,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,4,1,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,4,0,0
16MAR2022,A549,proton,2,0,NA,10,1,1
16MAR2022,A549,proton,2,0,NA,10,1,0
16MAR2022,A549,proton,2,0,NA,10,2,0
16MAR2022,A549,proton,2,0,NA,10,2,0
16MAR2022,A549,proton,2,0,NA,10,1,2
16MAR2022,A549,proton,2,0,NA,11,1,3
16MAR2022,A549,proton,2,0,NA,11,4,0
16MAR2022,A549,proton,2,0,NA,11,1,0
16MAR2022,A549,proton,2,0,NA,11,2,0
16MAR2022,A549,proton,2,0,NA,8,1,0
16MAR2022,A549,proton,2,0,NA,8,2,0
16MAR2022,A549,proton,2,0,NA,8,1,0
16MAR2022,A549,proton,2,0,NA,8,1,0
16MAR2022,A549,proton,2,0,NA,8,2,0
16MAR2022,A549,proton,2,0,NA,8,1,0
16MAR2022,A549,proton,2,0,NA,8,5,0
16MAR2022,A549,proton,2,0,NA,8,1,0
16MAR2022,A549,proton,2,0,NA,9,2,0
16MAR2022,A549,proton,2,0,NA,9,2,0
16MAR2022,A549,proton,2,0,NA,9,3,0
16MAR2022,A549,proton,2,0,NA,2,0,0
16MAR2022,A549,proton,2,0,NA,2,0,0
16MAR2022,A549,proton,2,0,NA,2,0,0
16MAR2022,A549,proton,2,0,NA,2,0,0
16MAR2022,A549,proton,2,0,NA,2,0,0
16MAR2022,A549,proton,2,0,NA,3,2,0
16MAR2022,A549,proton,2,0,NA,3,1,0
16MAR2022,A549,proton,2,0,NA,3,2,0
16MAR2022,A549,proton,2,0,NA,6,2,0
16MAR2022,A549,proton,2,0,NA,6,2,1
16MAR2022,A549,proton,2,0,NA,6,2,0
16MAR2022,A549,proton,2,0,NA,6,2,0
16MAR2022,A549,proton,2,0,NA,6,3,0
16MAR2022,A549,proton,2,0,NA,6,2,0
16MAR2022,A549,proton,2,0,NA,6,1,0
16MAR2022,A549,proton,2,0,NA,6,1,2
16MAR2022,A549,proton,2,0,NA,7,2,0
16MAR2022,A549,proton,2,0,NA,7,3,0
16MAR2022,A549,proton,2,0,NA,7,2,0
16MAR2022,A549,proton,2,0,NA,7,4,1
16MAR2022,A549,proton,2,0,NA,7,2,0
16MAR2022,A549,proton,2,0,NA,7,1,0
16MAR2022,A549,proton,2,0,NA,7,1,0
16MAR2022,A549,proton,2,0,NA,14,3,1
16MAR2022,A549,proton,2,0,NA,14,2,0
16MAR2022,A549,proton,2,0,NA,14,1,1
16MAR2022,A549,proton,2,0,NA,14,1,0
16MAR2022,A549,proton,2,0,NA,1,1,0
16MAR2022,A549,proton,2,0,NA,1,2,0
16MAR2022,A549,proton,2,0,NA,1,4,0
16MAR2022,A549,proton,2,0,NA,1,1,1
16MAR2022,A549,proton,2,0,NA,1,1,0
16MAR2022,A549,proton,2,0,NA,13,2,0
16MAR2022,A549,proton,2,0,NA,13,2,0
16MAR2022,A549,proton,2,0,NA,13,1,0
16MAR2022,A549,proton,2,0,NA,13,2,0
16MAR2022,A549,proton,2,0,NA,13,1,0
16MAR2022,A549,proton,2,0,NA,12,2,0
16MAR2022,A549,proton,2,0,NA,12,2,0
16MAR2022,A549,proton,2,7.81,5,16,1,0
16MAR2022,A549,proton,2,7.81,5,16,1,0
16MAR2022,A549,proton,2,7.81,5,16,1,0
16MAR2022,A549,proton,2,7.81,5,16,1,0
16MAR2022,A549,proton,2,7.81,5,16,1,0
16MAR2022,A549,proton,2,7.81,5,5,1,0
16MAR2022,A549,proton,2,7.81,5,5,2,0
16MAR2022,A549,proton,2,7.81,5,5,2,1
16MAR2022,A549,proton,2,7.81,5,5,1,0
16MAR2022,A549,proton,2,7.81,5,5,1,1
16MAR2022,A549,proton,2,7.81,5,4,2,2
16MAR2022,A549,proton,2,7.81,5,4,2,0
16MAR2022,A549,proton,2,7.81,5,4,1,1
16MAR2022,A549,proton,2,7.81,5,4,1,0
16MAR2022,A549,proton,2,7.81,5,4,1,2
16MAR2022,A549,proton,2,7.81,5,4,1,3
16MAR2022,A549,proton,2,7.81,5,4,3,1
16MAR2022,A549,proton,2,7.81,5,4,2,0
16MAR2022,A549,proton,2,7.81,5,4,2,0
16MAR2022,A549,proton,2,7.81,5,4,1,1
16MAR2022,A549,proton,2,7.81,5,4,1,0
16MAR2022,A549,proton,2,7.81,5,10,2,0
16MAR2022,A549,proton,2,7.81,5,11,3,1
16MAR2022,A549,proton,2,7.81,5,11,1,0
16MAR2022,A549,proton,2,7.81,5,11,1,2
16MAR2022,A549,proton,2,7.81,5,8,1,1
16MAR2022,A549,proton,2,7.81,5,8,2,0
16MAR2022,A549,proton,2,7.81,5,8,2,0
16MAR2022,A549,proton,2,7.81,5,8,2,0
16MAR2022,A549,proton,2,7.81,5,8,2,0
16MAR2022,A549,proton,2,7.81,5,9,2,0
16MAR2022,A549,proton,2,7.81,5,9,2,0
16MAR2022,A549,proton,2,7.81,5,2,2,0
16MAR2022,A549,proton,2,7.81,5,2,4,0
16MAR2022,A549,proton,2,7.81,5,3,3,0
16MAR2022,A549,proton,2,7.81,5,3,1,0
16MAR2022,A549,proton,2,7.81,5,3,5,2
16MAR2022,A549,proton,2,7.81,5,3,1,2
16MAR2022,A549,proton,2,7.81,5,3,1,1
16MAR2022,A549,proton,2,7.81,5,6,2,0
16MAR2022,A549,proton,2,7.81,5,6,0,2
16MAR2022,A549,proton,2,7.81,5,6,0,3
16MAR2022,A549,proton,2,7.81,5,7,2,1
16MAR2022,A549,proton,2,7.81,5,7,1,0
16MAR2022,A549,proton,2,7.81,5,14,2,1
16MAR2022,A549,proton,2,7.81,5,14,0,0
16MAR2022,A549,proton,2,7.81,5,14,0,0
16MAR2022,A549,proton,2,7.81,5,14,1,0
16MAR2022,A549,proton,2,7.81,5,15,1,0
16MAR2022,A549,proton,2,7.81,5,15,3,0
16MAR2022,A549,proton,2,7.81,5,1,1,0
16MAR2022,A549,proton,2,7.81,5,1,1,1
16MAR2022,A549,proton,2,7.81,5,1,2,0
16MAR2022,A549,proton,2,7.81,5,1,0,0
16MAR2022,A549,proton,2,7.81,5,13,1,1
16MAR2022,A549,proton,2,7.81,5,13,2,0
16MAR2022,A549,proton,2,7.81,5,13,2,0
16MAR2022,A549,proton,2,7.81,5,13,1,2
16MAR2022,A549,proton,2,7.81,5,12,1,0
16MAR2022,A549,proton,2,7.81,5,12,2,0
16MAR2022,A549,proton,2,7.81,5,12,2,0
16MAR2022,A549,proton,2,7.81,5,12,1,0